5.85	3.18981	0.766852
5.86	3.20947	0.76382
5.87	3.22931	0.760877
5.88	3.24932	0.758021
5.89	3.2695	0.755253
5.9	3.28984	0.752571
5.91	3.31036	0.749976
5.92	3.33105	0.747467
5.93	3.35192	0.745045
5.94	3.37295	0.742709
5.95	3.39415	0.740459
5.96	3.41553	0.738296
5.97	3.43707	0.736218
5.98	3.45879	0.734225
5.99	3.48068	0.732319
6	3.50274	0.730498
6.01	3.52498	0.728763
6.02	3.54738	0.727114
6.03	3.56996	0.72555
6.04	3.59271	0.724073
6.05	3.61563	0.722681
6.06	3.63872	0.721376
6.07	3.66198	0.720157
6.08	3.68542	0.719024
6.09	3.70902	0.717978
6.1	3.7328	0.717019
6.11	3.75674	0.716147
6.12	3.78086	0.715362
6.13	3.80514	0.714665
6.14	3.8296	0.714056
6.15	3.85422	0.713535
6.16	3.87901	0.713104
6.17	3.90397	0.712761
6.18	3.9291	0.712509
6.19	3.95439	0.712346
6.2	3.97985	0.712275
6.21	4.00548	0.712294
6.22	4.03127	0.712405
6.23	4.05722	0.712609
6.24	4.08334	0.712906
6.25	4.10961	0.713297
6.26	4.13605	0.713782
6.27	4.16265	0.714363
6.28	4.18941	0.715039
6.29	4.21633	0.715813
6.3	4.2434	0.716684
6.31	4.27063	0.717653
6.32	4.29801	0.718723
6.33	4.32554	0.719893
6.34	4.35323	0.721164
6.35	4.38107	0.722538
6.36	4.40905	0.724016
6.37	4.43718	0.725599
6.38	4.46545	0.727287
6.39	4.49387	0.729083
6.4	4.52243	0.730988
6.41	4.55112	0.733002
6.42	4.57995	0.735127
6.43	4.60892	0.737366
6.44	4.63801	0.739718
6.45	4.66724	0.742186
6.46	4.69659	0.744771
6.47	4.72607	0.747474
6.48	4.75567	0.750299
6.49	4.78538	0.753245
6.5	4.81521	0.756315
6.51	4.84516	0.759511
6.52	4.87521	0.762835
6.53	4.90537	0.766288
6.54	4.93562	0.769873
6.55	4.96598	0.773591
6.56	4.99643	0.777446
6.57	5.02698	0.781438
6.58	5.0576	0.78557
6.59	5.08831	0.789845
6.6	5.1191	0.794264
6.61	5.14996	0.798831
6.62	5.18089	0.803548
6.63	5.21189	0.808417
6.64	5.24294	0.813441
6.65	5.27404	0.818623
6.66	5.3052	0.823965
6.67	5.33639	0.829471
6.68	5.36763	0.835143
6.69	5.39889	0.840984
6.7	5.43017	0.846998
6.71	5.46148	0.853187
6.72	5.4928	0.859555
6.73	5.52412	0.866106
6.74	5.55544	0.872842
6.75	5.58675	0.879766
6.76	5.61804	0.886884
6.77	5.64931	0.894198
6.78	5.68054	0.901711
6.79	5.71173	0.909429
6.8	5.74288	0.917354
6.81	5.77397	0.925491
6.82	5.80499	0.933843
6.83	5.83593	0.942416
6.84	5.86679	0.951212
6.85	5.89756	0.960237
6.86	5.92822	0.969495
6.87	5.95876	0.97899
6.88	5.98918	0.988727
6.89	6.01947	0.99871
6.9	6.0496	1.00895
6.91	6.07958	1.01944
6.92	6.10939	1.03019
6.93	6.13901	1.04121
6.94	6.16844	1.05249
6.95	6.19767	1.06406
6.96	6.22667	1.07591
6.97	6.25544	1.08804
6.98	6.28396	1.10046
6.99	6.31223	1.11319
7	6.34022	1.12621
7.01	6.36792	1.13955
7.02	6.39531	1.15319
7.03	6.42239	1.16716
7.04	6.44913	1.18145
7.05	6.47553	1.19608
7.06	6.50156	1.21104
7.07	6.5272	1.22634
7.08	6.55245	1.24199
7.09	6.57729	1.258
7.1	6.60169	1.27436
7.11	6.62564	1.29109
7.12	6.64913	1.30819
7.13	6.67213	1.32567
7.14	6.69462	1.34353
7.15	6.7166	1.36178
7.16	6.73803	1.38042
7.17	6.7589	1.39947
7.18	6.7792	1.41891
7.19	6.79889	1.43877
7.2	6.81797	1.45904
7.21	6.83641	1.47974
7.22	6.8542	1.50085
7.23	6.8713	1.5224
7.24	6.88771	1.54438
7.25	6.9034	1.5668
7.26	6.91836	1.58966
7.27	6.93255	1.61297
7.28	6.94597	1.63673
7.29	6.95858	1.66094
7.3	6.97038	1.68561
7.31	6.98134	1.71074
7.32	6.99143	1.73633
7.33	7.00065	1.76238
7.34	7.00897	1.78889
7.35	7.01637	1.81587
7.36	7.02283	1.84332
7.37	7.02833	1.87123
7.38	7.03285	1.8996
7.39	7.03638	1.92844
7.4	7.0389	1.95774
7.41	7.04039	1.98751
7.42	7.04083	2.01772
7.43	7.0402	2.0484
7.44	7.0385	2.07952
7.45	7.0357	2.11108
7.46	7.0318	2.14308
7.47	7.02676	2.17551
7.48	7.0206	2.20837
7.49	7.01328	2.24164
7.5	7.00481	2.27532
7.51	6.99517	2.3094
7.52	6.98435	2.34386
7.53	6.97234	2.37869
7.54	6.95914	2.41388
7.55	6.94473	2.44943
7.56	6.92913	2.4853
7.57	6.91232	2.52149
7.58	6.89429	2.55798
7.59	6.87506	2.59475
7.6	6.85461	2.63179
7.61	6.83296	2.66906
7.62	6.8101	2.70657
7.63	6.78604	2.74427
7.64	6.76079	2.78215
7.65	6.73435	2.82019
7.66	6.70673	2.85836
7.67	6.67795	2.89663
7.68	6.64801	2.93498
7.69	6.61693	2.97338
7.7	6.58473	3.01181
7.71	6.55141	3.05023
7.72	6.51701	3.08862
7.73	6.48154	3.12694
7.74	6.44502	3.16517
7.75	6.40747	3.20327
7.76	6.36892	3.24121
7.77	6.3294	3.27896
7.78	6.28892	3.31649
7.79	6.24752	3.35376
7.8	6.20524	3.39074
7.81	6.16209	3.42739
7.82	6.11811	3.46369
7.83	6.07333	3.4996
7.84	6.02779	3.53508
7.85	5.98153	3.5701
7.86	5.93457	3.60464
7.87	5.88696	3.63864
7.88	5.83872	3.6721
7.89	5.78991	3.70496
7.9	5.74055	3.7372
7.91	5.69069	3.7688
7.92	5.64036	3.79971
7.93	5.58961	3.82991
7.94	5.53846	3.85937
7.95	5.48697	3.88806
7.96	5.43517	3.91596
7.97	5.38311	3.94304
7.98	5.33081	3.96928
7.99	5.27832	3.99465
8	5.22568	4.01913
8.01	5.17292	4.0427
8.02	5.12009	4.06534
8.03	5.06721	4.08704
8.04	5.01434	4.10776
8.05	4.96149	4.12751
8.06	4.90871	4.14626
8.07	4.85604	4.16401
8.08	4.80349	4.18074
8.09	4.75112	4.19644
8.1	4.69894	4.21111
8.11	4.64699	4.22473
8.12	4.5953	4.2373
8.13	4.54389	4.24883
8.14	4.4928	4.2593
8.15	4.44205	4.26871
8.16	4.39166	4.27707
8.17	4.34166	4.28438
8.18	4.29207	4.29063
8.19	4.24291	4.29584
8.2	4.19421	4.30002
8.21	4.14597	4.30315
8.22	4.09823	4.30527
8.23	4.05099	4.30637
8.24	4.00428	4.30646
8.25	3.9581	4.30556
8.26	3.91247	4.30367
8.27	3.8674	4.30082
8.28	3.82291	4.29701
8.29	3.77901	4.29226
8.3	3.73569	4.28659
8.31	3.69298	4.28001
8.32	3.65088	4.27254
8.33	3.6094	4.26419
8.34	3.56854	4.25499
8.35	3.5283	4.24496
8.36	3.4887	4.23411
8.37	3.44973	4.22246
8.38	3.41139	4.21003
8.39	3.3737	4.19685
8.4	3.33664	4.18293
8.41	3.30022	4.16829
8.42	3.26444	4.15296
8.43	3.2293	4.13696
8.44	3.1948	4.1203
8.45	3.16093	4.10302
8.46	3.12769	4.08512
8.47	3.09508	4.06664
8.48	3.0631	4.04759
8.49	3.03174	4.02799
8.5	3.001	4.00787
8.51	2.97087	3.98725
8.52	2.94135	3.96614
8.53	2.91244	3.94458
8.54	2.88412	3.92257
8.55	2.85639	3.90014
8.56	2.82926	3.87731
8.57	2.8027	3.8541
8.58	2.77672	3.83052
8.59	2.7513	3.80661
8.6	2.72645	3.78237
8.61	2.70215	3.75782
8.62	2.6784	3.73299
8.63	2.65519	3.70789
8.64	2.63252	3.68254
8.65	2.61037	3.65695
8.66	2.58875	3.63115
8.67	2.56763	3.60514
8.68	2.54703	3.57895
8.69	2.52692	3.55259
8.7	2.5073	3.52607
8.71	2.48817	3.49942
8.72	2.46952	3.47264
8.73	2.45133	3.44575
8.74	2.43361	3.41877
8.75	2.41635	3.39169
8.76	2.39954	3.36455
8.77	2.38316	3.33735
8.78	2.36723	3.31011
8.79	2.35172	3.28283
8.8	2.33664	3.25553
8.81	2.32197	3.22821
8.82	2.30771	3.2009
8.83	2.29385	3.17359
8.84	2.28039	3.1463
8.85	2.26732	3.11905
8.86	2.25464	3.09183
8.87	2.24233	3.06465
8.88	2.23039	3.03754
8.89	2.21882	3.01049
8.9	2.20761	2.98351
8.91	2.19675	2.95661
8.92	2.18625	2.92979
8.93	2.17608	2.90307
8.94	2.16626	2.87646
8.95	2.15676	2.84995
8.96	2.1476	2.82355
8.97	2.13876	2.79727
8.98	2.13023	2.77112
8.99	2.12202	2.7451
9	2.11411	2.71922
9.01	2.10651	2.69347
9.02	2.0992	2.66787
9.03	2.09219	2.64243
9.04	2.08547	2.61713
9.05	2.07904	2.59199
9.06	2.07289	2.56702
9.07	2.06701	2.54221
9.08	2.0614	2.51757
9.09	2.05607	2.4931
9.1	2.051	2.4688
9.11	2.04619	2.44468
9.12	2.04164	2.42075
9.13	2.03735	2.39699
9.14	2.0333	2.37342
9.15	2.02951	2.35004
9.16	2.02596	2.32684
9.17	2.02265	2.30384
9.18	2.01957	2.28102
9.19	2.01673	2.2584
9.2	2.01413	2.23598
9.21	2.01175	2.21375
9.22	2.0096	2.19172
9.23	2.00768	2.16989
9.24	2.00597	2.14825
9.25	2.00448	2.12682
9.26	2.00321	2.10558
9.27	2.00216	2.08455
9.28	2.00131	2.06372
9.29	2.00067	2.04309
9.3	2.00024	2.02266
9.31	2.00001	2.00243
9.32	1.99999	1.98241
9.33	2.00017	1.96259
9.34	2.00054	1.94297
9.35	2.00111	1.92355
9.36	2.00187	1.90433
9.37	2.00283	1.88531
9.38	2.00398	1.8665
9.39	2.00532	1.84788
9.4	2.00684	1.82947
9.41	2.00855	1.81125
9.42	2.01045	1.79323
9.43	2.01253	1.77541
9.44	2.01479	1.75779
9.45	2.01723	1.74036
9.46	2.01985	1.72313
9.47	2.02264	1.7061
9.48	2.02562	1.68925
9.49	2.02876	1.6726
9.5	2.03208	1.65615
9.51	2.03558	1.63988
9.52	2.03924	1.6238
9.53	2.04308	1.60791
9.54	2.04708	1.59221
9.55	2.05126	1.5767
9.56	2.0556	1.56137
9.57	2.06011	1.54623
9.58	2.06478	1.53127
9.59	2.06962	1.51649
9.6	2.07462	1.50189
9.61	2.07979	1.48747
9.62	2.08512	1.47323
9.63	2.09061	1.45916
9.64	2.09627	1.44527
9.65	2.10208	1.43156
9.66	2.10806	1.41801
9.67	2.11419	1.40464
9.68	2.12048	1.39144
9.69	2.12694	1.37841
9.7	2.13355	1.36555
9.71	2.14031	1.35285
9.72	2.14724	1.34032
9.73	2.15432	1.32795
9.74	2.16156	1.31574
9.75	2.16896	1.3037
9.76	2.17651	1.29181
9.77	2.18422	1.28008
9.78	2.19208	1.26851
9.79	2.20009	1.25709
9.8	2.20827	1.24583
9.81	2.21659	1.23472
9.82	2.22508	1.22377
9.83	2.23371	1.21296
9.84	2.2425	1.2023
9.85	2.25145	1.19179
9.86	2.26054	1.18142
9.87	2.2698	1.1712
9.88	2.2792	1.16113
9.89	2.28876	1.15119
9.9	2.29848	1.1414
9.91	2.30834	1.13174
9.92	2.31836	1.12223
9.93	2.32854	1.11285
9.94	2.33887	1.1036
9.95	2.34935	1.0945
9.96	2.35999	1.08552
9.97	2.37078	1.07668
9.98	2.38172	1.06797
9.99	2.39282	1.05938
10	2.40408	1.05093
10.01	2.41548	1.04261
