6.41   1.17984e+292/t-2.95981e+292
6.42   -3.37256e+292/t8.46062e+292
6.43   9.64046e+292/t-2.41847e+293
6.44   -2.75572e+293/t6.91319e+293
6.45   7.87724e+293/t-1.97614e+294
6.46   -2.25171e+294/t5.64878e+294
6.47   6.4365e+294/t-1.6147e+295
6.48   -1.83987e+295/t4.61563e+295
6.49   5.25928e+295/t-1.31938e+296
6.5   -1.50336e+296/t3.77144e+296
6.51   4.29737e+296/t-1.07807e+297
6.52   -1.2284e+297/t3.08165e+297
6.53   3.51139e+297/t-8.8089e+297
6.54   -1.00373e+298/t2.51802e+298
6.55   2.86916e+298/t-7.19777e+298
6.56   -8.2015e+298/t2.05748e+299
6.57   2.3444e+299/t-5.88131e+299
6.58   -6.70146e+299/t1.68117e+300
6.59   1.91561e+300/t-4.80563e+300
6.6   -5.47577e+300/t1.37369e+301
6.61   1.56525e+301/t-3.92669e+301
6.62   -4.47427e+301/t1.12244e+302
6.63   1.27897e+302/t-3.2085e+302
6.64   -3.65593e+302/t9.17151e+302
6.65   1.04505e+303/t-2.62167e+303
6.66   -2.98727e+303/t7.49406e+303
6.67   8.5391e+303/t-2.14218e+304
6.68   -2.4409e+304/t6.12341e+304
6.69   6.97732e+304/t-1.75038e+305
6.7   -1.99447e+305/t5.00345e+305
6.71   5.70118e+305/t-1.43024e+306
6.72   -1.62968e+306/tinf
6.73   inf/tnan
6.74   nan/tnan
6.75   nan/tnan
6.76   nan/tnan
6.77   nan/tnan
6.78   nan/tnan
6.79   nan/tnan
6.8   nan/tnan
6.81   nan/tnan
6.82   nan/tnan
6.83   nan/tnan
6.84   nan/tnan
6.85   nan/tnan
6.86   nan/tnan
6.87   nan/tnan
6.88   nan/tnan
6.89   nan/tnan
6.9   nan/tnan
6.91   nan/tnan
6.92   nan/tnan
6.93   nan/tnan
6.94   nan/tnan
6.95   nan/tnan
6.96   nan/tnan
6.97   nan/tnan
6.98   nan/tnan
6.99   nan/tnan
7   nan/tnan
7.01   nan/tnan
7.02   nan/tnan
7.03   nan/tnan
7.04   nan/tnan
7.05   nan/tnan
7.06   nan/tnan
7.07   nan/tnan
7.08   nan/tnan
7.09   nan/tnan
7.1   nan/tnan
7.11   nan/tnan
7.12   nan/tnan
7.13   nan/tnan
7.14   nan/tnan
7.15   nan/tnan
7.16   nan/tnan
7.17   nan/tnan
7.18   nan/tnan
7.19   nan/tnan
7.2   nan/tnan
7.21   nan/tnan
7.22   nan/tnan
7.23   nan/tnan
7.24   nan/tnan
7.25   nan/tnan
7.26   nan/tnan
7.27   nan/tnan
7.28   nan/tnan
7.29   nan/tnan
7.3   nan/tnan
7.31   nan/tnan
7.32   nan/tnan
7.33   nan/tnan
7.34   nan/tnan
7.35   nan/tnan
7.36   nan/tnan
7.37   nan/tnan
7.38   nan/tnan
7.39   nan/tnan
7.4   nan/tnan
7.41   nan/tnan
7.42   nan/tnan
7.43   nan/tnan
7.44   nan/tnan
7.45   nan/tnan
7.46   nan/tnan
7.47   nan/tnan
7.48   nan/tnan
7.49   nan/tnan
7.5   nan/tnan
7.51   nan/tnan
7.52   nan/tnan
7.53   nan/tnan
7.54   nan/tnan
7.55   nan/tnan
7.56   nan/tnan
7.57   nan/tnan
7.58   nan/tnan
7.59   nan/tnan
7.6   nan/tnan
7.61   nan/tnan
7.62   nan/tnan
7.63   nan/tnan
7.64   nan/tnan
7.65   nan/tnan
7.66   nan/tnan
7.67   nan/tnan
7.68   nan/tnan
7.69   nan/tnan
7.7   nan/tnan
7.71   nan/tnan
7.72   nan/tnan
7.73   nan/tnan
7.74   nan/tnan
7.75   nan/tnan
7.76   nan/tnan
7.77   nan/tnan
7.78   nan/tnan
7.79   nan/tnan
7.8   nan/tnan
7.81   nan/tnan
7.82   nan/tnan
7.83   nan/tnan
7.84   nan/tnan
7.85   nan/tnan
7.86   nan/tnan
7.87   nan/tnan
7.88   nan/tnan
7.89   nan/tnan
7.9   nan/tnan
7.91   nan/tnan
7.92   nan/tnan
7.93   nan/tnan
7.94   nan/tnan
7.95   nan/tnan
7.96   nan/tnan
7.97   nan/tnan
7.98   nan/tnan
7.99   nan/tnan
8   nan/tnan
8.01   nan/tnan
8.02   nan/tnan
8.03   nan/tnan
8.04   nan/tnan
8.05   nan/tnan
8.06   nan/tnan
8.07   nan/tnan
8.08   nan/tnan
8.09   nan/tnan
8.1   nan/tnan
8.11   nan/tnan
8.12   nan/tnan
8.13   nan/tnan
8.14   nan/tnan
8.15   nan/tnan
8.16   nan/tnan
8.17   nan/tnan
8.18   nan/tnan
8.19   nan/tnan
8.2   nan/tnan
8.21   nan/tnan
8.22   nan/tnan
8.23   nan/tnan
8.24   nan/tnan
8.25   nan/tnan
8.26   nan/tnan
8.27   nan/tnan
8.28   nan/tnan
8.29   nan/tnan
8.3   nan/tnan
8.31   nan/tnan
8.32   nan/tnan
8.33   nan/tnan
8.34   nan/tnan
8.35   nan/tnan
8.36   nan/tnan
8.37   nan/tnan
8.38   nan/tnan
8.39   nan/tnan
8.4   nan/tnan
8.41   nan/tnan
8.42   nan/tnan
8.43   nan/tnan
8.44   nan/tnan
8.45   nan/tnan
8.46   nan/tnan
8.47   nan/tnan
8.48   nan/tnan
8.49   nan/tnan
8.5   nan/tnan
8.51   nan/tnan
8.52   nan/tnan
8.53   nan/tnan
8.54   nan/tnan
8.55   nan/tnan
8.56   nan/tnan
8.57   nan/tnan
8.58   nan/tnan
8.59   nan/tnan
8.6   nan/tnan
8.61   nan/tnan
8.62   nan/tnan
8.63   nan/tnan
8.64   nan/tnan
8.65   nan/tnan
8.66   nan/tnan
8.67   nan/tnan
8.68   nan/tnan
8.69   nan/tnan
8.7   nan/tnan
8.71   nan/tnan
8.72   nan/tnan
8.73   nan/tnan
8.74   nan/tnan
8.75   nan/tnan
8.76   nan/tnan
8.77   nan/tnan
8.78   nan/tnan
8.79   nan/tnan
8.8   nan/tnan
8.81   nan/tnan
8.82   nan/tnan
8.83   nan/tnan
8.84   nan/tnan
8.85   nan/tnan
8.86   nan/tnan
8.87   nan/tnan
8.88   nan/tnan
8.89   nan/tnan
8.9   nan/tnan
8.91   nan/tnan
8.92   nan/tnan
8.93   nan/tnan
8.94   nan/tnan
8.95   nan/tnan
8.96   nan/tnan
8.97   nan/tnan
8.98   nan/tnan
8.99   nan/tnan
9   nan/tnan
9.01   nan/tnan
9.02   nan/tnan
9.03   nan/tnan
9.04   nan/tnan
9.05   nan/tnan
9.06   nan/tnan
9.07   nan/tnan
9.08   nan/tnan
9.09   nan/tnan
9.1   nan/tnan
9.11   nan/tnan
9.12   nan/tnan
9.13   nan/tnan
9.14   nan/tnan
9.15   nan/tnan
9.16   nan/tnan
9.17   nan/tnan
9.18   nan/tnan
9.19   nan/tnan
9.2   nan/tnan
9.21   nan/tnan
9.22   nan/tnan
9.23   nan/tnan
9.24   nan/tnan
9.25   nan/tnan
9.26   nan/tnan
9.27   nan/tnan
9.28   nan/tnan
9.29   nan/tnan
9.3   nan/tnan
9.31   nan/tnan
9.32   nan/tnan
9.33   nan/tnan
9.34   nan/tnan
9.35   nan/tnan
9.36   nan/tnan
9.37   nan/tnan
9.38   nan/tnan
9.39   nan/tnan
9.4   nan/tnan
9.41   nan/tnan
9.42   nan/tnan
9.43   nan/tnan
9.44   nan/tnan
9.45   nan/tnan
9.46   nan/tnan
9.47   nan/tnan
9.48   nan/tnan
9.49   nan/tnan
9.5   nan/tnan
9.51   nan/tnan
9.52   nan/tnan
9.53   nan/tnan
9.54   nan/tnan
9.55   nan/tnan
9.56   nan/tnan
9.57   nan/tnan
9.58   nan/tnan
9.59   nan/tnan
9.6   nan/tnan
9.61   nan/tnan
9.62   nan/tnan
9.63   nan/tnan
9.64   nan/tnan
9.65   nan/tnan
9.66   nan/tnan
9.67   nan/tnan
9.68   nan/tnan
9.69   nan/tnan
9.7   nan/tnan
9.71   nan/tnan
9.72   nan/tnan
9.73   nan/tnan
9.74   nan/tnan
9.75   nan/tnan
9.76   nan/tnan
9.77   nan/tnan
9.78   nan/tnan
9.79   nan/tnan
9.8   nan/tnan
9.81   nan/tnan
9.82   nan/tnan
9.83   nan/tnan
9.84   nan/tnan
9.85   nan/tnan
9.86   nan/tnan
9.87   nan/tnan
9.88   nan/tnan
9.89   nan/tnan
9.9   nan/tnan
9.91   nan/tnan
9.92   nan/tnan
9.93   nan/tnan
9.94   nan/tnan
9.95   nan/tnan
9.96   nan/tnan
9.97   nan/tnan
9.98   nan/tnan
9.99   nan/tnan
10   nan/tnan
